"ID","Team","Title","Description","Status","Estimate","Priority","Project ID","Project","Creator","Assignee","Labels","Cycle Number","Cycle Name","Cycle Start","Cycle End","Created","Updated","Started","Triaged","Completed","Canceled","Archived","Due Date","Parent issue","Initiatives","Project Milestone ID","Project Milestone","SLA Status","UUID","Time in status (minutes)","Related to","Blocked by","Duplicate of"
"SUG-101","Sugartown","DS package mirror sync — Phase A style reconciliation","Apply the Claude Design Phase A sync output: bring `packages/design-system/src/styles/` into alignment with the canonical `apps/web/src/design-system/styles/` so Storybook renders identically to the web app across both active themes (`light-pink-moon`, `dark-pink-moon`). Five files updated: `tokens.css` (4 structural edits — radius reorder, 3 missing dark-block tokens, legacy alias reorder, remove embedded light block), `theme.light.css` (full replace — adds margin-column, status-chip overrides, inline-code, table shadows), `theme.pink-moon.css` (additive Tier 2 only), `globals.css` (full replace — adds html/main/form/code rules), `utilities.css` (new file). One approved value change: draft chip under light theme flips from red to amber. Depends on: none. Prerequisite for: [SUG-86](https://linear.app/sugartown/issue/SUG-86/style-dictionary-token-pipeline-build-tool) (Style Dictionary). Must land before [SUG-86](https://linear.app/sugartown/issue/SUG-86/style-dictionary-token-pipeline-build-tool) to avoid generating an already-dirty output on first run.","Done",,"High",,,"bex@sugartown.io","bex@sugartown.io","Design System, Infrastructure",,,,,"2026-05-06T11:59:52.093Z","2026-08-09T10:56:17.716Z",,,"2026-05-06T12:20:57.038Z",,,,,"",,,,"ac20435a-e180-4eaf-a65a-4391b15fb275",145376,"SUG-86, SUG-102",,
"SUG-102","Sugartown","DS token hygiene — Phase C: off-scale color promotion + legacy alias audit","**Prerequisite:** [SUG-86](https://linear.app/sugartown/issue/SUG-86/style-dictionary-token-pipeline-build-tool) **(Style Dictionary) must be complete before execution.**

Phase C of the DS package sync work (following [SUG-101](https://linear.app/sugartown/issue/SUG-101/ds-package-mirror-sync-phase-a-style-reconciliation) Phase A). Two items:

**Item 9 — Promote off-scale colors**
Audit all colors in `tokens.css` that exist as raw hex values with no named Tier-1 primitive (e.g. `amber-mid #f0b429`, `red-400 #f87171`, others surfaced during the Phase A sync). For each: either promote to a named `--st-color-*` primitive in `tokens.css`, or document it as a locked Tier-3 leaf with a rationale comment. No value may remain as an anonymous hex in a semantic or component token after this epic.

**Item 10 — Legacy alias removal eligibility audit**
Grep all `--st-color-grey-*`, `--st-color-void-900`, `--st-pink`, and other legacy alias tokens for active references across both token files, all component CSS, and all theme files. For each alias: if zero references remain outside the alias declaration itself, mark as removal candidate. Removal executes via Style Dictionary ([SUG-86](https://linear.app/sugartown/issue/SUG-86/style-dictionary-token-pipeline-build-tool)'s pipeline), not manual dual-file edit.

**Gate:** explicit human sign-off required before any token is removed or renamed. This epic produces an audit report and a proposal; execution of removals is a separate commit gated on approval.

**Dependency chain:** [SUG-101](https://linear.app/sugartown/issue/SUG-101/ds-package-mirror-sync-phase-a-style-reconciliation) (mirror sync) ✅ → [SUG-100](https://linear.app/sugartown/issue/SUG-100/cwv-snapshot-product-widget) (CWV tokens) → [SUG-98](https://linear.app/sugartown/issue/SUG-98/component-gap-analysis-renderer-stories-thruline-audit) (thruline) → [SUG-86](https://linear.app/sugartown/issue/SUG-86/style-dictionary-token-pipeline-build-tool) (Style Dictionary) → **SUG-102 (this epic)**","Done",,"Low",,,"bex@sugartown.io","bex@sugartown.io","Design System, Infrastructure",,,,,"2026-05-06T12:27:50.132Z","2026-08-09T10:56:19.232Z",,,"2026-05-07T13:02:11.666Z",,,,,"",,,,"50f2ba6b-c522-4d4f-b6c5-9078870850d4",143895,"SUG-86, SUG-98, SUG-100, SUG-101",,
"SUG-103","Sugartown","Publish component registry to platform/DS documentation","Surface `docs/conventions/component-registry.md` as a living reference on the Sugartown platform — ideally rendered as a Sanity-backed page under `/platform` or `/docs` so it stays in sync with the codebase and is discoverable by collaborators without needing repo access.

## Background

The component registry (`docs/conventions/component-registry.md`) was completed as part of [SUG-98](https://linear.app/sugartown/issue/SUG-98/component-gap-analysis-renderer-stories-thruline-audit) (component gap analysis). It maps every DS primitive, web adapter, app-level composite, inline renderer, and layout component — including Storybook story locations, Studio schema objects, and architectural notes. It's the single source of truth for component coverage.

Currently it lives only in the repo. To be useful beyond the dev context it needs to be surfaced publicly (or at minimum as a platform reference page).

## Scope

TBD — options to evaluate:

* Rendered Sanity page under `/platform/design-system` or `/docs/design-system`
* Static MDX/markdown route in the web app
* Embedded in a DS-section of the platform page
* Auto-generated from the registry file at build time (most durable — no manual sync)

Phase 0 mock required before implementation.","Done",,"Medium",,,"bex@sugartown.io","bex@sugartown.io","Design System",,,,,"2026-05-07T11:56:20.716Z","2026-08-09T10:56:18.653Z",,,"2026-05-17T10:10:57.608Z",,,,,"",,,,"d97c4938-0cde-4c07-b75f-3eb4bc8fc83f",129666,"SUG-98, SUG-122",,
"SUG-104","Sugartown","Listview updates — archives and taxonomies","Implement net-new layout patterns and component styles for archive and taxonomy pages, based on the Claude Design handoff. Covers person profile split-column layout, brand-dot bullet lists, expertise chips (brand-soft variant), alpha jump-bar, letter-bucket grid, view toggle, filter bar stripe, and content-row hover affordance.","Done",,"Medium",,,"bex@sugartown.io","bex@sugartown.io","listview, Design System",,,,,"2026-05-07T16:41:55.022Z","2026-08-09T10:56:18.629Z",,,"2026-05-10T15:24:43.930Z",,,,,"",,,,"a6580556-2bc8-4e7c-8062-dd078e599fbc",139433,,,
"SUG-105","Sugartown","Knowledge Graph — Phase 2 (masthead, chip colors, fullscreen, tag nodes)","Phase 2 enhancements to the site-wide knowledge graph ([SUG-81](https://linear.app/sugartown/issue/SUG-81/site-wide-knowledge-graph-mvp) MVP). Full design brief in `docs/drafts/design_handoff_site_graph/SUG-105-phase-2-handoff-notes.md`.

## Phase 0 required (blocks all implementation)

* Masthead kicker strip layout (live node/edge count + filter state)
* FilterStrip chip 3-value color sets for light/dark — incl. lime contrast solution (lime-50 bg + lime-800 fg)
* FilterStrip kicker position (inline vs below strip)
* Archive toolbar icon treatment for ""View in graph""
* Tag nodes visual tier
* Fullscreen overlay layout

## Scope

**Masthead:** eyebrow ""Library"" (links to L1 parent) above H1 + portableText body. Kicker shows live `35 nodes visible · 94 edges` + `filtered: articles` suffix when type filter active. Reactive on filter change.

**FilterStrip chip colors:** 3-value token sets (bg/fg/border) for light + dark per type. Lime solution: lime-50 bg + lime-800 fg in light mode. FilterStrip kicker: `45 items visible` / `18 articles visible` below strip.

**Legend colors (canonical):** Project=brand pink, Category=softgray, Article=seafoam, Case Study=maroon, Node=lime. Update --st-graph-node-category token (currently lime, should be neutral).

**Rail:** ""SELECTED"" eyebrow header when node is selected.

**Fullscreen:** Maximize2 icon near zoom controls → fixed overlay with graph+filterstrip+rail+legend+close. Close on Escape.

**Tag nodes on filtered graphs:** when type filter active, surface tag hub nodes (r=8, neutral color, dim tier). Requires graph.js + stats.json update.

**Archive icon treatment:** Network icon + chip or icon button in archive toolbar, routes to /knowledge-graph?type=…. Icons preferred.

**Cleanup:** remove deprecated stats.graph collector. Hub node a11y (aria-live + focus management). Chromatic VRT baseline.","Done",,"Medium",,,"bex@sugartown.io","bex@sugartown.io","Design System",,,,,"2026-05-08T13:37:00.937Z","2026-08-09T10:56:18.576Z",,,"2026-05-09T15:01:54.384Z",,,,,"",,,,"65c29561-f45d-4b9f-957a-3b4b060b27c7",140895,"SUG-81",,
"SUG-106","Sugartown","Stats pipeline fix + SUG-100 close-out","Fix Lighthouse CI not writing JSON output in GitHub Actions, add missing Sanity secrets to CI, investigate and address low mobile Lighthouse scores (performance 68, best practices 42), document manual backup data update workflow. Close [SUG-100](https://linear.app/sugartown/issue/SUG-100/cwv-snapshot-product-widget) once pipeline is confirmed green.","Done",,"Urgent",,,"bex@sugartown.io","bex@sugartown.io","",,,,,"2026-05-08T15:54:22.650Z","2026-08-09T10:54:21.408Z",,,"2026-05-10T10:31:33.994Z",,,,,"",,,,"e3d4e383-d8fd-4b05-9128-72a5caef6093",139726,"SUG-100",,
"SUG-107","Sugartown","Client taxonomy — audit & promote string field to reference doc","## Background

Case studies record client/employer context as plain string fields (`client`, `employer`) on the `caseStudy` schema. There is no `client` reference document type. This means client names can't be linked in the graph, filtered on, or navigated to.

The existing `project` taxonomy represents Sugartown's internal passion projects (Pink Moon DS, Sugartown CMS, mini-repo, etc.) — **not** client engagements. These are separate concepts and should not be mixed.

## Scope

* Audit what already exists: `client` (string), `employer` (string), `industry` (array), `companySize` on `caseStudy.ts` — map which are candidates to become references vs remain inline strings
* Design the `client` document schema (name, slug, url, industry, description, logo)
* Migrate the string `client` field to a `client` reference on `caseStudy`
* Add `client` nodes + membership edges to the stats graph pipeline
* New route: `/clients/:slug` → ClientDetailPage
* Archive page: `/clients`
* GROQ query updates
* FilterStrip + graph integration (client hub nodes in KnowledgeGraph)

## Open questions

* Does `employer` stay as a string (for employment history context) or also become a reference?
* Should `industry` remain a tag-style array or become its own taxonomy?
* Does the graph show client nodes in ""all"" view or only when filtered?","Backlog",,"Medium",,,"bex@sugartown.io","bex@sugartown.io","Metadata, CMS",,,,,"2026-05-09T14:38:30.545Z","2026-08-09T10:58:08.541Z",,,,,,,,"",,,,"b0283182-303f-4c2d-b165-3193bc8ad7af",140919,,,
"SUG-108","Sugartown","Archive page header + toolbar consistency pass","Align all three archive pages (Articles, Case Studies, Nodes/KG) with the Knowledge Graph page header and toolbar pattern.\\n\\n**Phase 0:** HTML mock → approval\\n**Phase 1:** Masthead — eyebrow + h1 italic + description + dynamic kicker (count · sort state)\\n**Phase 2:** Toolbar — view toggles (grid/list/graph) + prominent ""VIEW IN FULL GRAPH →"" CTA + right-side kicker stat\\n\\nAll three archive types should share the same header and toolbar structure. Kicker is state-aware: shows item count + sort when in list/grid, shows graph filter state when in graph view (nodes only)."");","Done",,"High",,,"bex@sugartown.io","bex@sugartown.io","",,,,,"2026-05-10T10:39:14.384Z","2026-08-09T10:54:21.720Z",,,"2026-05-10T12:11:38.048Z",,,,,"",,,,"0d824e7e-27ff-4d46-aca7-a580003db6d1",139626,,,
"SUG-109","Sugartown","Figma DS backwards-engineer — Code Connect + variables pipeline","Populate the Sugartown Figma design file with component frames, Figma variables (mapped to `--st-*` tokens), and Code Connect mappings — backwards-engineered from the existing web/Storybook implementation — so the design-to-code pipeline is complete in both directions.\\n\\nFigma file: [https://www.figma.com/design/UmDfTJ7UMROKR9FWLWx9Yl/Sugartown-%E2%80%94-Design-System](<https://www.figma.com/design/UmDfTJ7UMROKR9FWLWx9Yl/Sugartown-%E2%80%94-Design-System>)","Done",,"Low",,,"bex@sugartown.io","bex@sugartown.io","Design System",,,,,"2026-05-11T09:39:09.005Z","2026-08-09T10:56:19.198Z","2026-05-13T09:30:18.147Z",,"2026-05-13T09:31:35.778Z",,,,,"",,,,"5ba6591b-1c03-4197-810e-6266f0ec4554",135466,,,
"SUG-110","Sugartown","Dynamically generated roadmap from Linear","Enable a dynamically generated roadmap page on the Sugartown site powered by Linear data, surfacing current backlog, in-progress, and shipped epics without manual maintenance. Replaces or augments any hand-authored roadmap content with a live feed from the Linear API.","Done",,"Low",,,"bex@sugartown.io","bex@sugartown.io","",,,,,"2026-05-11T14:32:44.762Z","2026-08-09T10:54:22.414Z","2026-05-12T15:42:29.509Z",,"2026-05-13T10:08:23.692Z",,,,,"",,,,"e48c6fc5-7248-4e1b-8b93-f070f77b54a3",135429,"SUG-113",,
"SUG-111","Sugartown","Platform IA Phase II — nested multi-section architecture for /platform/","Enable a 2-level nested IA under /platform/ with section hubs (Governance, Monorepo, CMS, Design System), a PlatformLayout sidebar nav wrapper, and leaf pages for roadmap, content model docs, architecture diagrams, and the component registry. Static React section hubs; Sanity-backed leaf pages where content is variable.","Done",,"High",,,"bex@sugartown.io","bex@sugartown.io","CMS",,,,,"2026-05-11T15:05:33.956Z","2026-08-09T10:58:09.439Z","2026-05-12T15:04:59.946Z",,"2026-05-13T09:28:43.640Z",,,,,"",,,,"99c11c6b-46d3-4370-98a7-6c87d2250c3c",135511,"SUG-112",,
"SUG-112","Sugartown","Sidebar nav primitives — shared useScrollspy hook + SidebarNav component","## Background

PlatformSidebar ([SUG-111](https://linear.app/sugartown/issue/SUG-111/platform-ia-phase-ii-nested-multi-section-architecture-for-platform)) and PageSidebar (right rail) both implement scrollspy, hash-seeded active state, sticky positioning, and anchor link behaviour independently. The implementations are near-identical but live in separate files with no shared abstraction. Every new nav surface (future section hubs, docs nav, etc.) will re-discover and re-implement the same patterns.

The post-mortem on [SUG-111](https://linear.app/sugartown/issue/SUG-111/platform-ia-phase-ii-nested-multi-section-architecture-for-platform) identified this as the root cause of the ""sidebar interaction behaviour absent from mock"" gap: there was no canonical nav primitive to reference or reuse, so behaviour was designed during implementation rather than before it.

## Scope

### Phase 1 — `useScrollspy` hook

Extract shared scrollspy logic into `apps/web/src/lib/useScrollspy.js`:

* Takes `ids: string[]` (section element IDs to observe)
* Returns `activeId: string | null`
* Implements the 15% threshold + max-top algorithm currently duplicated in both sidebars
* Handles hash-seeded initial state (`useState(() => hash ? hash.slice(1) : null)`)
* Syncs on hash change via `useEffect`

Both `PlatformSidebar` and `PageSidebar` refactor to consume this hook.

### Phase 2 — `SidebarNav` web adapter component

Create `apps/web/src/design-system/components/sidebar-nav/SidebarNav.jsx`:

* Props: `sections: NavSection[]`, `activeId: string | null`
* `NavSection` shape: `{ label, to?, href?, end?, items?: NavItem[] }`
* `NavItem` shape: `{ label, to?, href? }` — `to` = internal route/anchor, `href` = external link (renders ↗, no active state)
* Handles: section label with optional sub-items, active border highlight (pink left border only), external link rendering, mobile disclosure collapse

Both sidebars refactor to use `SidebarNav` for rendering, passing their own `NAV_SECTIONS` config.

### Phase 3 — Pre-commit ESLint gate

The codebase has 43 existing lint errors (37 errors, 6 warnings) including a live `react-hooks/rules-of-hooks` violation. Before ESLint can be added to the pre-commit hook, the baseline must be clean.

* Fix all 43 existing lint errors
* Add `pnpm --filter web lint` to `.husky/pre-commit` (scoped to staged JS/JSX files)
* This gates the class of bug where a removed import is still referenced in the file body

## Acceptance criteria

* `useScrollspy(ids)` hook in `lib/` consumed by both sidebars — no duplicated observer logic
* `SidebarNav` component renders both left-rail and right-rail nav from the same primitive
* ESLint pre-commit gate green on a clean codebase
* Storybook story for `SidebarNav` covering: default, active item, nested sections, external link, mobile disclosure

## Notes

* `PageSidebar` also handles table-of-contents (H2 extraction from page content) — that concern stays in `PageSidebar` and is not absorbed into the shared primitive
* The nav primitive does NOT go in `packages/design-system` yet — web-only until the pattern is stable","Done",,"Medium",,,"bex@sugartown.io","bex@sugartown.io","CMS",,,,,"2026-05-12T14:50:17.252Z","2026-08-09T10:58:10.225Z",,,"2026-05-13T16:07:06.815Z",,,,,"",,,,"a8042955-60de-463b-88e4-8a9233ea607d",135070,"SUG-111",,
